tag,citation,expmm,expyy,make,state,location,violCode,Description,violFine,violDate,balance,penaltyDate,openFine,openPenalty,noticeDate,ImportDate
9AR3591,13824644,07,12,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:56:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
5AG0407,13824677,10,12,TOYT,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 12:56:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
5AB3013,13824628,10,12,FORD,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:55:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3EFL76,13824610,06,14,FORD,MD,2200 NORTHERN PARKWAY E/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:55:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8AH5290,13836200,07,13,LEXU,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:55:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
48655M1,13824594,08,13,CHRY,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 12:54:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9AG1200,13824578,04,13,CHEV,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:54:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
57444M2,13824602,06,12,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:54:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9CWC41,13824586,02,13,MITS,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:54:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1FTC99,13824560,06,11,TOYT,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:53:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9AC5555,13824537,11,12,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:53:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
WYR7939,13824552,02,2,CHEV,VA,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 12:53:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1AM2971,13836192,,0,NISS,MD,4000 HILLEN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:53:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5PPE892,13824545,02,2,CHRY,CA,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 12:53:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
5CKD42,13824487,12,12,CHEV,MD,4200 SINCLAIR LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
2AG9470,13824529,04,13,CHEV,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3MD1461,13824438,06,14,SUZU,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
2AF6369,13824479,03,13,FORD,MD,4200 SINCLAIR LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
26113M5,13824446,07,12,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1AT9620,13824495,05,14,NISS,MD,4400 BLOCK OF WABASH AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
CRW195,13824511,08,13,NISS,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
A171421,13824461,11,13,HOND,MD,4833 ERDMAN AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
HNP9288,13824503,02,2,TOYOT,PA,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
HZM265,13824453,11,12,HOND,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:52:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
7FNR32,13824420,01,14,MERC,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:51:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
7MD4697,13824404,08,12,JEEP,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
828M719,13824396,10,13,SUZU,MD,4200 SINCLAIR LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3AS5194,13824412,06,14,LINC,MD,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8DVJ01,13836168,,0,FORD,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
HCV8043,13824362,02,2,FORD,PA,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
RAV1455,13824370,04,14,MITS,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3AP3077,13836176,,0,DODG,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
6BEY21,13824388,10,13,NISS,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8AD2739,13836184,,0,KIA,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:49:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
24T683,58062605,07,13,CHEV,MD,PULASKI EB @ MORAVIA,30,Red Light Violation,$75.00,07/04/2012 12:48:00 PM,$75.00,,$75.00,$0.00,,07/15/2012 11:04:00 AM +0000
1AL4872,13824347,10,12,FORD,MD,6200 WALTHER AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:48:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9AE6707,13824354,02,13,CHRY,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:48:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1AJ7081,58062688,07,13,FORD,MD,EDMONSON AVE EB @ HILTON ST,30,Red Light Violation,$75.00,07/04/2012 12:48:00 PM,$0.00,,$75.00,$0.00,,07/15/2012 11:04:00 AM +0000
4AH9054,13824321,05,13,HOND,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9AE2354,13824313,06,13,FORD,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
YRY37C,13824305,02,2,KIA,NJ,4000 HILLEN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
DYR4268,13824271,02,11,FORD,NY,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
388DCX,13824297,02,2,HOND,KY,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
2EYN46,13836150,,0,HOND,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
6AK6211,13824263,09,12,FORD,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
818M166,13824289,10,12,NISS,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
5AD6434,13824339,03,13,HOND,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 12:47:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
14058CD,13824248,09,13,TOYT,MD,2800 BLOCK OF HANOVER STREET N,32,Fixed Speed Camera,$40.00,07/04/2012 12:46:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
BFJ2782,13824255,02,2,MERCU,GA,4401 EDMONSON AVE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:46:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
LFR582,13824230,03,13,LEXU,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:46:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8AN0963,13824214,01,14,GMC,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 12:45:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8AL5739,13824222,04,13,PONT,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:45:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
56916CD,13824206,01,14,NISS,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:45:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
6AD3342,13836127,,0,NISS,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:44:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2AF7082,13824198,03,13,SATU,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:44:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
959M582,13824172,07,12,NISS,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:44:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9788TT,13836135,,0,INTL,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:44:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
DV4452,13824180,01,14,OLDS,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00,07/04/2012 12:44:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
63337Z,13836143,,0,MAZD,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:44:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2AG4650,13824156,03,13,CHEV,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:43:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3MD7677,13824164,06,14,CHEV,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:43:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1AP9302,58062597,02,14,NISS,MD,HILLEN RD SB @ ARGONNE DR,30,Red Light Violation,$75.00,07/04/2012 12:42:00 PM,$75.00,,$75.00,$0.00,,07/15/2012 11:04:00 AM +0000
55R887,13824149,12,13,MAZD,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:42:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
977M897,13910690,09,13,GMC,MD,2400 BLOCK OF NORTHERN PKWY E/,32,Fixed Speed Camera,$40.00,07/04/2012 12:41:00 PM,$0.00,,$0.00,$0.00,,07/20/2012 11:03:00 AM +0000
5ETV30,13824131,02,13,MAZD,MD,5800 WALTHER AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:40:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
5DBX51,13824123,05,13,HOND,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:40:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1ERJ35,58062589,02,13,HOND,MD,RUSSELL SB @ BAYARD,30,Red Light Violation,$75.00,07/04/2012 12:39:00 PM,$0.00,,$75.00,$0.00,,07/15/2012 11:04:00 AM +0000
3CMG86,13824115,12,12,NISS,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:39:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
4AG9962,13824107,05,13,DODG,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:39:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
18393M3,13824099,03,14,FORD,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:38:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
221906,13824081,11,13,BMW,DE,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:38:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9AL7851,13824073,10,13,FORD,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00,07/04/2012 12:38:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
LLT834,13824065,06,13,SUBA,MD,100 BLOCK OF W UNIVERSITY PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 12:38:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
2AN8448,13824032,12,13,FORD,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:37:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3AP5060,13824040,02,14,MAZD,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:37:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
63007HV,13824057,10,12,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:37:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
6AE3067,13824024,03,13,CADI,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:37:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1AL8788,13823992,02,14,JEEP,MD,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:36:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
108M355,13824016,09,13,HYUN,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:36:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
6AC0053,58062563,12,13,FORD,MD,PULASKI EB @ NORTH POINT,30,Red Light Violation,$75.00,07/04/2012 12:35:00 PM,$75.00,,$75.00,$0.00,,07/15/2012 11:04:00 AM +0000
7AN0099,13823984,05,14,DODG,MD,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:35:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
43167B,13823976,02,13,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:35:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
KGT784,58062571,03,14,TOYT,MD,PERRING SB @ BELVEDERE,30,Red Light Violation,$75.00,07/04/2012 12:35:00 PM,$0.00,,$75.00,$0.00,,07/15/2012 11:04:00 AM +0000
9AJ4216,13836101,,0,STRN,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:34:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
8AL6119,13823950,05,14,FORD,MD,4453 SINCLAIR LANE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:34:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
M943993,13823927,02,14,MERZ,MD,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:34:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
5AP6514,13823968,04,14,VOLK,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:34:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1AL5329,13823935,09,13,CHEV,MD,6114 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:34:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3AN7265,13836119,,0,SATU,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:34:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
335ZGX,13823943,02,2,TOYT,CT,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:34:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
22150M2,13823901,06,14,SUBA,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 12:33:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9AL9809,13823919,11,13,HOND,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:33:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8AL7119,13836093,,0,FORD,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:32:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
4AC0777,58062555,10,12,FORD,MD,EDMONSON EB @ ATHOL,31,Right on Red,$75.00,07/04/2012 12:32:00 PM,$75.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
A215050,13823885,04,14,CHRY,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 12:32:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
EHZ9795,13823893,02,2,VOLKS,PA,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:32:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
5AE7394,58062548,01,13,MNNI,MD,RUSSELL SB @ BAYARD,30,Red Light Violation,$75.00,07/04/2012 12:32:00 PM,$75.00,,$75.00,$0.00,,07/15/2012 11:04:00 AM +0000
7AP8732,13823877,02,14,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:32:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
841M537,13836085,,0,CHEV,MD,4000 HILLEN RD. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:31:00 PM,$0.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
2AR7011,13823851,03,14,LEXS,MD,1200 BLOCK OF E NORTHERN PKWY,32,Fixed Speed Camera,$40.00,07/04/2012 12:31:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
51379M9,13823869,01,14,FORD,MD,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 12:31:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8FGD72,13910682,09,13,JAGU,MD,2400 BLOCK OF NORTHERN PKWY E/,32,Fixed Speed Camera,$40.00,07/04/2012 12:31:00 PM,$0.00,,$0.00,$0.00,,07/20/2012 11:03:00 AM +0000
GLN029,13823844,07,13,NISS,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:30:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3AR4740,13823836,03,14,BUIC,MD,4200 SINCLAIR LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:29:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
2DVE57,13823802,11,12,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:28:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
00217M9,13823828,04,14,MERC,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:28:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
7ASJ35,13823794,05,13,NISS,MD,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00,07/04/2012 12:27:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
1CYZ84,13823786,05,13,CHEV,MD,7200 HARFORD ROAD N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:26:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
05267M2,13823778,12,12,LINC,MD,1400 MADISON ST W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:26:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3AS6996,13823760,04,14,TOYT,MD,2200 COLD SPRING LANE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:25:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
5AF6409,13836077,,0,LEXS,MD,5400 BLOCK OF WABASH AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:25:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
5FEL01,13823745,05,13,CADI,MD,4453 SINCLAIR LANE E/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:24:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
4AM9859,13823752,01,14,HOND,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:24:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
6GAR89,13823729,05,14,PONT,MD,5301 PARK HEIGHTS AVE S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:23:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8AH6011,13823737,05,13,GMC,MD,1400 COLD SPRING LANE W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:23:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
02792CC,58062530,04,14,VOLV,MD,RUSSELL SB @ BAYARD,30,Red Light Violation,$75.00,07/04/2012 12:22:00 PM,$0.00,,$75.00,$0.00,,07/15/2012 11:04:00 AM +0000
68X704,13823703,12,13,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:22:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
9BMK60,13823711,03,14,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:22:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
3AC9248,13836069,,0,CHRY,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:21:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
EHZ9795,13823695,02,2,VOLKS,PA,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:21:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
EOL3082,13836051,,0,OLDS,OH,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:21:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
147385,13823679,10,12,NISS,DE,2200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:20:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
8AD1004,13823687,03,13,MAZD,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00,07/04/2012 12:20:00 PM,$40.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
41362CD,13836044,,0,MERZ,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:19:00 PM,$40.00,,$0.00,$0.00,,07/17/2012 11:02:00 AM +0000
TZ2195,13823653,02,2,FORD,GA,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:19:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
U258BT,13823661,08,13,FORD,FL,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00,07/04/2012 12:19:00 PM,$0.00,,$0.00,$0.00,,07/15/2012 11:04:00 AM +0000
6AK5935,13879242,,0,CADI,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00,07/04/2012 12:19:00 PM,$40.00,,$0.00,$0.00,,07/18/2012 11:02:00 AM +0000
